생성시간, 예측시간, 지점코드, 선박명, 운항지점, 지수, 지수단계, 수정사유
2021-07-14,2021-07-16 00:00,FK_0002_02,코비(후쿠오카),부산-후쿠오카(2구간),3,LV2,00
2021-07-14,2021-07-16 06:00,FK_0002_02,코비(후쿠오카),부산-후쿠오카(2구간),3,LV2,00
2021-07-14,2021-07-16 12:00,FK_0002_02,코비(후쿠오카),부산-후쿠오카(2구간),3,LV2,00
2021-07-14,2021-07-16 18:00,FK_0002_02,코비(후쿠오카),부산-후쿠오카(2구간),3,LV2,00
2021-07-14,2021-07-14 00:00,PH_0001_01,썬라이즈,포항-울릉(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 00:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 12:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,PH_0001_01,썬라이즈,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,PH_0002_01,썬라이즈,포항-울릉(2구간),3,LV2,00
2021-07-14,2021-07-14 18:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 00:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,PH_0002_01,썬라이즈,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,PH_0001_02,엘도라도,포항-울릉(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 00:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 12:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,PH_0001_02,엘도라도,포항-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,PH_0002_02,엘도라도,포항-울릉(2구간),3,LV2,00
2021-07-14,2021-07-14 18:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 00:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,PH_0002_02,엘도라도,포항-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,MH_0001_01,씨스타1,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 06:00,MH_0001_01,씨스타1,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,MH_0001_01,씨스타1,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,MH_0001_01,씨스타1,묵호-울릉(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,MH_0001_01,씨스타1,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,MH_0001_01,씨스타1,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,MH_0001_01,씨스타1,묵호-울릉(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,MH_0001_01,씨스타1,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,MH_0001_01,씨스타1,묵호-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,MH_0001_01,씨스타1,묵호-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,MH_0001_01,씨스타1,묵호-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,MH_0001_01,씨스타1,묵호-울릉(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 18:00,MH_0002_01,씨스타1,묵호-울릉(2구간),3,LV2,00
2021-07-14,2021-07-15 00:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 00:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,MH_0002_01,씨스타1,묵호-울릉(2구간),3,LV2,00
2021-07-14,2021-07-16 12:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,MH_0002_01,씨스타1,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 06:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 00:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 12:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,MH_0001_02,씨스타3,묵호-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 18:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 00:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,MH_0002_02,씨스타3,묵호-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,GR_0001_01,씨스타11,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 06:00,GR_0001_01,씨스타11,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,GR_0001_01,씨스타11,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,GR_0001_01,씨스타11,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,GR_0001_01,씨스타11,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,GR_0001_01,씨스타11,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,GR_0001_01,씨스타11,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,GR_0001_01,씨스타11,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,GR_0001_01,씨스타11,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,GR_0001_01,씨스타11,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,GR_0001_01,씨스타11,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,GR_0001_01,씨스타11,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 18:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,GR_0002_01,씨스타11,강릉-울릉(2구간),3,LV2,00
2021-07-14,2021-07-16 00:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,GR_0002_01,씨스타11,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,GR_0001_02,씨스타5,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 06:00,GR_0001_02,씨스타5,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,GR_0001_02,씨스타5,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,GR_0001_02,씨스타5,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,GR_0001_02,씨스타5,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,GR_0001_02,씨스타5,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,GR_0001_02,씨스타5,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,GR_0001_02,씨스타5,강릉-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,GR_0001_02,씨스타5,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,GR_0001_02,씨스타5,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,GR_0001_02,씨스타5,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,GR_0001_02,씨스타5,강릉-울릉(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 18:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,GR_0002_02,씨스타5,강릉-울릉(2구간),3,LV2,00
2021-07-14,2021-07-16 00:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,GR_0002_02,씨스타5,강릉-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,OS_0001_01,팬스타,부산-오사카(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,OS_0001_01,팬스타,부산-오사카(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-15 00:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-16 12:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,OS_0001_01,팬스타,부산-오사카(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-14 18:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-16 00:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,OS_0002_01,팬스타,부산-오사카(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-14 06:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-14 12:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-14 18:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-15 00:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-15 06:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-15 12:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-15 18:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-16 00:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-16 06:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-16 12:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-16 18:00,OS_0003_01,팬스타,부산-오사카(3구간),4,LV1,00
2021-07-14,2021-07-14 00:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-14 06:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-14 12:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-14 18:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-15 00:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-15 06:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-15 12:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-15 18:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-16 00:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-16 06:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-16 12:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-16 18:00,OS_0004_01,팬스타,부산-오사카(4구간),4,LV1,00
2021-07-14,2021-07-14 00:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,GP_0001_01,파장금카페리,격포-위도(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,HD_0001_01,뉴골드스타,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),2,LV3,00
2021-07-14,2021-07-14 06:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-14 12:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),2,LV3,00
2021-07-14,2021-07-14 18:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),2,LV3,00
2021-07-14,2021-07-15 00:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
