생성시간, 예측시간, 지점코드, 선박명, 운항지점, 지수, 지수단계, 수정사유
2021-07-14,2021-07-15 06:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-15 12:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-15 18:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 00:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 06:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 12:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 18:00,HD_0002_01,뉴골드스타,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-14 00:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,HD_0001_02,남해엔젤,목포-홍도(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,HD_0001_02,남해엔젤,목포-홍도(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,HD_0001_02,남해엔젤,목포-홍도(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,HD_0002_02,남해엔젤,목포-홍도(2구간),2,LV3,00
2021-07-14,2021-07-14 06:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-14 12:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-14 18:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-15 00:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-15 06:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-15 12:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-15 18:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 00:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 06:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 12:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-16 18:00,HD_0002_02,남해엔젤,목포-홍도(2구간),3,LV2,00
2021-07-14,2021-07-14 00:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,CS_0001_01,퀸청산,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,CS_0001_02,청산아일랜드,완도-청산(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,TY_0001_01,한솔1,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,TY_0001_02,한솔2,통영-소매물(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,DD_0001_01,동방명주6,인천-단동(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,DD_0001_01,동방명주6,인천-단동(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,DD_0001_01,동방명주6,인천-단동(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,DD_0001_01,동방명주6,인천-단동(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,DD_0001_01,동방명주6,인천-단동(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,DD_0001_01,동방명주6,인천-단동(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,DD_0001_01,동방명주6,인천-단동(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,DD_0001_01,동방명주6,인천-단동(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,DD_0001_01,동방명주6,인천-단동(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,DD_0001_01,동방명주6,인천-단동(1구간),4,LV1,00
2021-07-14,2021-07-16 12:00,DD_0001_01,동방명주6,인천-단동(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,DD_0001_01,동방명주6,인천-단동(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-14 06:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-14 12:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-14 18:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-15 00:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-15 06:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-15 12:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-15 18:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-16 00:00,DD_0002_01,동방명주6,인천-단동(2구간),3,LV2,00
2021-07-14,2021-07-16 06:00,DD_0002_01,동방명주6,인천-단동(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,DD_0002_01,동방명주6,인천-단동(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,DD_0002_01,동방명주6,인천-단동(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-14 06:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-14 12:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-14 18:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-15 00:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-15 06:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-15 12:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-15 18:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-16 00:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-16 06:00,DD_0003_01,동방명주6,인천-단동(3구간),3,LV2,00
2021-07-14,2021-07-16 12:00,DD_0003_01,동방명주6,인천-단동(3구간),4,LV1,00
2021-07-14,2021-07-16 18:00,DD_0003_01,동방명주6,인천-단동(3구간),4,LV1,00
2021-07-14,2021-07-14 00:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-14 06:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-15 00:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-16 12:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,SD_0001_01,화동명주8,인천-석도(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-14 06:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-14 12:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-14 18:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-15 00:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-15 06:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-15 12:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-15 18:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-16 00:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-16 06:00,SD_0002_01,화동명주8,인천-석도(2구간),3,LV2,00
2021-07-14,2021-07-16 12:00,SD_0002_01,화동명주8,인천-석도(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,SD_0002_01,화동명주8,인천-석도(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-14 06:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-14 12:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-14 18:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-15 00:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-15 06:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-15 12:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-15 18:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-16 00:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-16 06:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-16 12:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-16 18:00,SD_0003_01,화동명주8,인천-석도(3구간),3,LV2,00
2021-07-14,2021-07-14 00:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-14 06:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-14 12:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-15 00:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-15 06:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-15 12:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-15 18:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-16 00:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-16 06:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-16 18:00,DC_0001_01,웨스트프론티어,대천-외연(1구간),3,LV2,00
2021-07-14,2021-07-14 00:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),2,LV3,00
2021-07-14,2021-07-14 06:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),2,LV3,00
2021-07-14,2021-07-14 12:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),2,LV3,00
2021-07-14,2021-07-14 18:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),2,LV3,00
2021-07-14,2021-07-15 00:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-15 06:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-15 12:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-15 18:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-16 00:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-16 06:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-16 12:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-16 18:00,DC_0002_01,웨스트프론티어,대천-외연(2구간),3,LV2,00
2021-07-14,2021-07-14 00:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-14 06:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-14 18:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-15 00:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-16 12:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,YS_0001_01,한일골드스텔라,여수-제주(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-14 18:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-15 12:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-16 00:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-16 12:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,YS_0002_01,한일골드스텔라,여수-제주(2구간),4,LV1,00
2021-07-14,2021-07-14 00:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 06:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 12:00,HP_0001_01,씨플라워,후포-울릉(1구간),3,LV2,00
2021-07-14,2021-07-14 18:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 00:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 06:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 12:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-15 18:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 00:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 06:00,HP_0001_01,씨플라워,후포-울릉(1구간),3,LV2,00
2021-07-14,2021-07-16 12:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-16 18:00,HP_0001_01,씨플라워,후포-울릉(1구간),4,LV1,00
2021-07-14,2021-07-14 00:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 06:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 12:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-14 18:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 00:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 06:00,HP_0002_01,씨플라워,후포-울릉(2구간),3,LV2,00
2021-07-14,2021-07-15 12:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-15 18:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 00:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 06:00,HP_0002_01,씨플라워,후포-울릉(2구간),3,LV2,00
2021-07-14,2021-07-16 12:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
2021-07-14,2021-07-16 18:00,HP_0002_01,씨플라워,후포-울릉(2구간),4,LV1,00
